Product Name,Product Description ,Manufacturer Name,SKU/Item Number ,MFG Sku ),Color Size Sku,Size Code,Weight (oz),Color 1 Name,Color 2 Name,Color 1 Hex Value,Color 2 Hex Value,Supplier Name ,Customer Price ,GTIN/UPC Code,Search Tags,Front Image,Back Image,Third Image,Fourth Image,Pre-Decorated Item,Max Imprint Colors,Minimum Per Order
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG77S,A04,3.5424,KELLY,,#017D2B,,DELTA APPAREL,2.81,027362128807,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG77M,A05,3.9648,KELLY,,#017D2B,,DELTA APPAREL,2.81,027362128791,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG77L,A06,4.4976,KELLY,,#017D2B,,DELTA APPAREL,2.81,027362128784,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG77XL,A07,5.0976,KELLY,,#017D2B,,DELTA APPAREL,2.81,027362128814,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG772X,A08,5.7760,KELLY,,#017D2B,,DELTA APPAREL,4.06,027362128821,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG773X,A11,6.9440,KELLY,,#017D2B,,DELTA APPAREL,4.06,027362128838,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG77.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG98S,A04,3.5424,LIME,,#AED703,,DELTA APPAREL,2.71,027362128869,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG98M,A05,3.9648,LIME,,#AED703,,DELTA APPAREL,2.71,027362128852,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG98L,A06,4.4976,LIME,,#AED703,,DELTA APPAREL,2.71,027362128845,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG98XL,A07,5.0976,LIME,,#AED703,,DELTA APPAREL,2.71,027362128876,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG982X,A08,5.7760,LIME,,#AED703,,DELTA APPAREL,3.94,027362128883,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LG983X,A11,6.9440,LIME,,#AED703,,DELTA APPAREL,3.94,027362128890,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LG98.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGACS,A04,3.5424,KELLY HEATHER,,#01ab52,,DELTA APPAREL,2.81,027362128685,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGACM,A05,3.9648,KELLY HEATHER,,#01ab52,,DELTA APPAREL,2.81,027362128678,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGACL,A06,4.4976,KELLY HEATHER,,#01ab52,,DELTA APPAREL,2.81,027362128661,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGACXL,A07,5.0976,KELLY HEATHER,,#01ab52,,DELTA APPAREL,2.81,027362128692,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGAC2X,A08,5.7760,KELLY HEATHER,,#01ab52,,DELTA APPAREL,4.06,027362128708,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGAC3X,A11,6.9440,KELLY HEATHER,,#01ab52,,DELTA APPAREL,4.06,027362128715,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGAC.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXWS,A04,3.5424,CELADON,,#84c7b6,,DELTA APPAREL,2.71,027362128746,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXWM,A05,3.9648,CELADON,,#84c7b6,,DELTA APPAREL,2.71,027362128739,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXWL,A06,4.4976,CELADON,,#84c7b6,,DELTA APPAREL,2.71,027362128722,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXWXL,A07,5.0976,CELADON,,#84c7b6,,DELTA APPAREL,2.71,027362128753,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXW2X,A08,5.7760,CELADON,,#84c7b6,,DELTA APPAREL,3.94,027362128760,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LGXW3X,A11,6.9440,CELADON,,#84c7b6,,DELTA APPAREL,3.94,027362128777,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LGXW.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH08S,A04,3.5424,Athletic Heather,,#c9c9c9,,DELTA APPAREL,2.71,027362129040,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH08M,A05,3.9648,Athletic Heather,,#c9c9c9,,DELTA APPAREL,2.71,027362129033,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH08L,A06,4.4976,Athletic Heather,,#c9c9c9,,DELTA APPAREL,2.71,027362129026,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH08XL,A07,5.0976,Athletic Heather,,#c9c9c9,,DELTA APPAREL,2.71,027362129057,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH082X,A08,5.7760,Athletic Heather,,#c9c9c9,,DELTA APPAREL,3.94,027362129064,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LH083X,A11,6.9440,Athletic Heather,,#c9c9c9,,DELTA APPAREL,3.94,027362129071,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LH08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH6S,A04,3.5424,DENIM HEATHER,,#3D4145,,DELTA APPAREL,2.81,027362128920,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH6M,A05,3.9648,DENIM HEATHER,,#3D4145,,DELTA APPAREL,2.81,027362128913,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH6L,A06,4.4976,DENIM HEATHER,,#3D4145,,DELTA APPAREL,2.81,027362128906,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH6XL,A07,5.0976,DENIM HEATHER,,#3D4145,,DELTA APPAREL,2.81,027362128937,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH62X,A08,5.7760,DENIM HEATHER,,#3D4145,,DELTA APPAREL,4.06,027362128944,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHH63X,A11,6.9440,DENIM HEATHER,,#3D4145,,DELTA APPAREL,4.06,027362128951,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LHH6.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKWS,A04,3.5424,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,2.81,027362128982,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKWM,A05,3.9648,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,2.81,027362128975,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKWL,A06,4.4976,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,2.81,027362128968,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKWXL,A07,5.0976,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,2.81,027362128999,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKW2X,A08,5.7760,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,4.06,027362129002,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LHKW3X,A11,6.9440,TURQUOISE HEATHER,,#009DF7,,DELTA APPAREL,4.06,027362129019,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lHKW_030320115354.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK37S,A04,3.5424,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,2.81,027362129101,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK37M,A05,3.9648,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,2.81,027362129095,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK37L,A06,4.4976,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,2.81,027362129088,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK37XL,A07,5.0976,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,2.81,027362129118,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK372X,A08,5.7760,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,4.06,027362129125,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LK373X,A11,6.9440,CORAL HEATHER,,#ff7d6f,,DELTA APPAREL,4.06,027362129132,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LK37.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN01S,A04,3.5424,White,,#ececea,,DELTA APPAREL,2.46,027362129163,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN01M,A05,3.9648,White,,#ececea,,DELTA APPAREL,2.46,027362129156,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN01L,A06,4.4976,White,,#ececea,,DELTA APPAREL,2.46,027362129149,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN01XL,A07,5.0976,White,,#ececea,,DELTA APPAREL,2.46,027362129170,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN012X,A08,5.7760,White,,#ececea,,DELTA APPAREL,3.63,027362129187,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN013X,A11,6.9440,White,,#ececea,,DELTA APPAREL,3.63,027362129194,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LN01.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN08S,A04,3.5424,PUTTY,,#e3d5ca,,DELTA APPAREL,2.71,027362135126,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN08M,A05,3.9648,PUTTY,,#e3d5ca,,DELTA APPAREL,2.71,027362135119,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN08L,A06,4.4976,PUTTY,,#e3d5ca,,DELTA APPAREL,2.71,027362135102,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN08XL,A07,5.0976,PUTTY,,#e3d5ca,,DELTA APPAREL,2.71,027362135133,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN082X,A08,5.7760,PUTTY,,#e3d5ca,,DELTA APPAREL,3.94,027362135140,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LN083X,A11,6.9440,PUTTY,,#e3d5ca,,DELTA APPAREL,3.94,027362135157,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lN08.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP39S,A04,3.5424,PURPLE,,#4d3785,,DELTA APPAREL,2.81,027362124243,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP39M,A05,3.9648,PURPLE,,#4d3785,,DELTA APPAREL,2.81,027362124236,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP39L,A06,4.4976,PURPLE,,#4d3785,,DELTA APPAREL,2.81,027362124229,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP39XL,A07,5.0976,PURPLE,,#4d3785,,DELTA APPAREL,2.81,027362124250,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP392X,A08,5.7760,PURPLE,,#4d3785,,DELTA APPAREL,4.06,027362124274,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LP393X,A11,6.9440,PURPLE,,#4d3785,,DELTA APPAREL,4.06,027362124281,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LP39.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4WS,A04,3.5424,HELICONA,,#E857A8,,DELTA APPAREL,2.71,027362124311,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4WM,A05,3.9648,HELICONA,,#E857A8,,DELTA APPAREL,2.71,027362124304,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4WL,A06,4.4976,HELICONA,,#E857A8,,DELTA APPAREL,2.71,027362124298,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4WXL,A07,5.0976,HELICONA,,#E857A8,,DELTA APPAREL,2.71,027362124328,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4W2X,A08,5.7760,HELICONA,,#E857A8,,DELTA APPAREL,3.94,027362124342,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR4W3X,A11,6.9440,HELICONA,,#E857A8,,DELTA APPAREL,3.94,027362124359,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR4W.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR58S,A04,3.5424,New Red,,#D52537,,DELTA APPAREL,2.71,027362129286,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR58M,A05,3.9648,New Red,,#D52537,,DELTA APPAREL,2.71,027362129279,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR58L,A06,4.4976,New Red,,#D52537,,DELTA APPAREL,2.71,027362129262,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR58XL,A07,5.0976,New Red,,#D52537,,DELTA APPAREL,2.71,027362129293,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR582X,A08,5.7760,New Red,,#D52537,,DELTA APPAREL,3.94,027362129309,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR583X,A11,6.9440,New Red,,#D52537,,DELTA APPAREL,3.94,027362129316,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600LR58.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR99S,A04,3.5424,SOFT PINK,,#FDDDE4,,DELTA APPAREL,2.71,027362135188,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lR99.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR99M,A05,3.9648,SOFT PINK,,#FDDDE4,,DELTA APPAREL,2.71,027362135171,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lR99.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR99L,A06,4.4976,SOFT PINK,,#FDDDE4,,DELTA APPAREL,2.71,027362135164,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lR99.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR99XL,A07,5.0976,SOFT PINK,,#FDDDE4,,DELTA APPAREL,2.71,027362135195,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lR99.png,,,,,,
Adult S/S Tee,Delta Soft Adult 4.3 oz Softspun Tee - New Updated Fit,Delta Apparel,12600L,12600L,12600LR992X,A08,5.7760,SOFT PINK,,#FDDDE4,,DELTA APPAREL,3.94,027362135201,12600L - Delta Apparel - Adult S/S Tee,https://www.deltaapparel.com/prodimg/hires/12600lR99.png,,,,,,
